customer,st,gender,customer lifetime value,income,monthly premium auto,policy type,vehicle class,total claim amount
DI30528,California,F,2725.36,36650.0,69.0,Personal Auto,Four-Door Car,56.60333
SC66359,Arizona,F,4433.97,50653.0,110.0,Corporate Auto,SUV,262.865172
EN61670,Arizona,F,5332.46,68931.0,66.0,Personal Auto,Four-Door Car,309.577946
DQ10761,Oregon,M,2315.09,0.0,73.0,Corporate Auto,Four-Door Car,350.4
BQ51587,California,F,5411.95,0.0,73.0,Personal Auto,Four-Door Car,365.364581
JE21522,California,M,9587.33,39266.0,80.0,Personal Auto,Four-Door Car,384.0
WS47147,California,M,22103.51,0.0,102.0,Personal Auto,SUV,489.6
ZA64638,Nevada,F,9764.95,0.0,98.0,Personal Auto,Four-Door Car,705.6
EW38459,Nevada,F,2567.15,40864.0,65.0,Corporate Auto,Four-Door Car,9.51528
QW87316,Oregon,F,2650.62,39035.0,68.0,Personal Auto,Four-Door Car,244.564334
IC43478,California,M,11264.36,34923.0,98.0,Personal Auto,Two-Door Car,639.105556
TE34064,California,M,2168.52,0.0,63.0,Personal Auto,Four-Door Car,453.6
WU60905,California,F,8610.67,0.0,111.0,Corporate Auto,SUV,532.8
YM18992,California,F,2834.65,24506.0,71.0,Personal Auto,Two-Door Car,511.2
PD55753,Oregon,M,8930.14,0.0,82.0,Personal Auto,Four-Door Car,554.522969
KU56006,Arizona,F,5536.39,52220.0,70.0,Personal Auto,Four-Door Car,336.0
MJ69973,Arizona,M,2840.85,0.0,74.0,Personal Auto,Two-Door Car,402.449823
TW43626,California,M,8082.88,53554.0,67.0,Personal Auto,Four-Door Car,327.020539
XX84133,California,M,5254.73,34476.0,67.0,Corporate Auto,Four-Door Car,5.3953
ZW84453,Arizona,F,5116.24,0.0,70.0,Personal Auto,Four-Door Car,131.401291
HO29524,California,M,3034.65,68205.0,76.0,Personal Auto,Two-Door Car,99.382943
VE89726,California,female,8024.9,0.0,119.0,Personal Auto,SUV,856.8
GE87503,California,M,18211.14,53690.0,154.0,Personal Auto,SUV,739.2
PX90263,Oregon,M,5121.56,0.0,72.0,Personal Auto,Four-Door Car,518.4
NI17718,California,female,2150.18,0.0,61.0,Personal Auto,Four-Door Car,292.8
FY32213,California,female,5595.39,74454.0,71.0,Personal Auto,Four-Door Car,340.8
RZ13254,Nevada,female,7562.82,0.0,73.0,Personal Auto,Four-Door Car,350.4
GN45013,Oregon,M,5385.85,29664.0,71.0,Personal Auto,Four-Door Car,340.8
NM39588,Washington,F,2678.06,72450.0,66.0,Corporate Auto,Four-Door Car,84.218363
KU84464,Nevada,female,9422.57,47272.0,79.0,Personal Auto,Four-Door Car,64.546877
YH43527,Oregon,female,3605.86,21585.0,92.0,Corporate Auto,Four-Door Car,441.6
RO30676,California,female,7762.59,23827.0,106.0,Personal Auto,Four-Door Car,37.910623
QL59704,Arizona,female,23444.9,69906.0,74.0,Corporate Auto,Four-Door Car,202.860399
QH19450,California,female,2558.18,0.0,72.0,Corporate Auto,Four-Door Car,345.6
SA54664,Washington,M,2654.38,73196.0,66.0,Personal Auto,Four-Door Car,85.809817
CI38330,Washington,M,2549.79,72217.0,6464.0,Personal Auto,Four-Door Car,91.146661
WB38524,California,M,2969.59,46131.0,74.0,Personal Auto,Two-Door Car,355.2
CE56187,Oregon,female,4363.12,54514.0,109.0,Personal Auto,SUV,286.234931
JL19416,California,female,5884.31,0.0,161.0,Personal Auto,SUV,1159.2
JZ61422,Nevada,female,5272.19,96668.0,66.0,Personal Auto,Four-Door Car,316.8
LA13377,California,M,5509.9,78879.0,69.0,Personal Auto,Four-Door Car,466.570791
NC99948,Nevada,M,16313.68,0.0,69.0,Personal Auto,Four-Door Car,331.2
QD34785,Arizona,female,5678.05,0.0,76.0,Personal Auto,Four-Door Car,364.8
RO26085,California,female,12101.21,0.0,112.0,Personal Auto,Sports Car,1252.406235
ES57969,Oregon,M,2453.57,29735.0,69.0,Personal Auto,Four-Door Car,331.2
JK55587,California,M,5075.66,23082.0,65.0,Special Auto,Four-Door Car,312.0
RN97635,Arizona,M,3214.98,53984.0,80.0,Corporate Auto,Four-Door Car,421.484456
BI76326,California,female,12275.34,52135.0,156.0,Personal Auto,SUV,430.505942
JA34909,California,female,2722.21,17576.0,71.0,Corporate Auto,Four-Door Car,398.502948
OJ90342,Oregon,female,2457.44,29486.0,62.0,Personal Auto,Four-Door Car,7.646763
CM88932,Oregon,female,3554.85,58557.0,88.0,Corporate Auto,Four-Door Car,55.510526
JJ97525,California,M,4929.55,25632.0,63.0,Personal Auto,Two-Door Car,351.270869
XV21647,California,female,8036.45,0.0,112.0,Personal Auto,Sports Car,806.4
MC83487,Arizona,M,4276.92,18768.0,68.0,Corporate Auto,Four-Door Car,647.454583
BL90769,California,female,33473.35,33190.0,106.0,Personal Auto,SUV,508.8
CR57148,Oregon,female,5960.58,47945.0,74.0,Personal Auto,Two-Door Car,128.43823
CP85232,Arizona,M,44795.47,58778.0,126.0,Special Auto,SUV,302.033971
YL74732,California,female,3832.12,15192.0,100.0,Personal Auto,SUV,480.0
FG16766,California,female,6837.93,51859.0,171.0,Personal Auto,SUV,1003.160633
NV55438,Nevada,female,5285.27,23422.0,72.0,Personal Auto,Two-Door Car,518.4
RM10880,California,female,3096.51,21604.0,79.0,Corporate Auto,Four-Door Car,379.2
GL56175,Arizona,M,3589.71,79298.0,90.0,Personal Auto,Four-Door Car,244.362072
UK52289,Arizona,female,2582.41,76731.0,64.0,Special Auto,Four-Door Car,201.455005
OT85112,Washington,M,3403.92,38460.0,88.0,Personal Auto,Four-Door Car,91.55098
BC62782,Arizona,F,13575.68,48534.0,115.0,Personal Auto,SUV,552.0
TI19722,Washington,M,3436.13,30817.0,88.0,Corporate Auto,Four-Door Car,91.834668
JP30654,Oregon,F,28685.83,48412.0,104.0,Personal Auto,SUV,707.430832
UM45563,Washington,M,4502.68,68798.0,114.0,Personal Auto,SUV,92.915251
EN60878,Oregon,M,6183.11,23712.0,85.0,Personal Auto,Four-Door Car,376.126419
JF36291,California,M,3873.65,28142.0,105.0,Personal Auto,Sports Car,701.708239
BK59444,California,F,18929.33,72196.0,68.0,Personal Auto,Four-Door Car,152.184244
MK70700,California,M,5553.3,68197.0,69.0,Personal Auto,Four-Door Car,176.819414
IW71076,California,M,5011.26,75248.0,63.0,Corporate Auto,Four-Door Car,104.454624
AP98768,California,F,10442.45,0.0,98.0,Personal Auto,Four-Door Car,941.718054
OM24164,Nevada,M,2199.62,0.0,65.0,Personal Auto,Two-Door Car,468.0
HR85211,Washington,female,5123.17,89879.0,63.0,Personal Auto,Two-Door Car,94.030308
VC87846,Oregon,M,7484.31,46998.0,96.0,Corporate Auto,Four-Door Car,460.8
ZM92052,Oregon,M,2613.02,57099.0,67.0,Personal Auto,Two-Door Car,67.859881
ON73702,Arizona,F,9080.64,33897.0,114.0,Corporate Auto,SUV,539.843003
QQ90441,Nevada,F,13770.98,59207.0,116.0,Personal Auto,Four-Door Car,556.8
HU35721,Oregon,M,2876.82,40171.0,73.0,Personal Auto,Four-Door Car,350.4
YP47665,Washington,M,5408.91,80192.0,67.0,Personal Auto,Four-Door Car,95.193157
FU99476,Washington,M,6770.31,74422.0,85.0,Personal Auto,Four-Door Car,95.338505
AG85615,Oregon,M,24143.88,0.0,87.0,Special Auto,Four-Door Car,626.4
OY74069,Arizona,F,3538.06,0.0,67.0,Personal Auto,Four-Door Car,321.6
DJ91267,Nevada,F,29091.24,34226.0,244.0,Personal Auto,Luxury SUV,494.395024
KB72438,California,F,19834.2,65989.0,123.0,Personal Auto,SUV,115.545086
TR67616,Oregon,M,4731.37,30686.0,61.0,Corporate Auto,Four-Door Car,19.938981
GF65731,California,F,35537.85,0.0,113.0,Personal Auto,Sports Car,799.926741
HB67642,Arizona,F,34611.38,20090.0,109.0,Personal Auto,Sports Car,523.2
DP84567,California,M,20216.31,0.0,183.0,Personal Auto,Luxury SUV,878.4
VV77534,Oregon,M,13976.52,77094.0,176.0,Personal Auto,SUV,444.470676
GL67540,California,F,5904.09,97413.0,73.0,Personal Auto,Four-Door Car,268.819985
SV50502,Oregon,F,5595.84,79189.0,69.0,Corporate Auto,Four-Door Car,331.2
UK59698,California,F,2294.3,0.0,62.0,Personal Auto,Two-Door Car,297.6
OA57352,Arizona,F,6273.91,18577.0,86.0,Personal Auto,Four-Door Car,412.8
ZF84449,Oregon,F,3726.73,0.0,112.0,Special Auto,Sports Car,806.4
AX86150,Washington,M,2656.71,62777.0,67.0,Personal Auto,Two-Door Car,101.288069
HG39060,Oregon,Male,5110.68,0.0,74.0,Corporate Auto,Four-Door Car,532.8
EM29359,Nevada,Male,7126.6,17483.0,183.0,Personal Auto,Luxury Car,1317.6
SF57173,Oregon,Male,4601.63,84394.0,114.0,Personal Auto,SUV,691.412378
OT47603,Oregon,Male,9155.24,0.0,127.0,Personal Auto,Sports Car,804.811859
SW31412,Oregon,F,14808.06,41440.0,62.0,Personal Auto,Four-Door Car,297.6
JS36322,Arizona,Male,8901.68,0.0,136.0,Personal Auto,Sports Car,1090.86434
RE81445,Oregon,F,5734.6,98132.0,71.0,Personal Auto,Two-Door Car,50.587035
RM24280,Oregon,F,4177.7,0.0,112.0,Personal Auto,Four-Door Car,537.6
LC25393,California,Male,27776.29,88220.0,230.0,Personal Auto,Luxury Car,151.528482
UX38930,Arizona,F,10364.35,58327.0,129.0,Personal Auto,SUV,347.075948
HD95496,Oregon,Male,7851.9,25950.0,66.0,Personal Auto,Two-Door Car,271.697529
RX24650,Oregon,Male,4772.94,20993.0,133.0,Corporate Auto,SUV,638.4
DW19309,Oregon,Male,14226.5,65726.0,177.0,Corporate Auto,SUV,849.6
MT41386,Washington,M,2875.43,84768.0,72.0,Personal Auto,Two-Door Car,110.484661
WZ40465,Washington,F,5041.3,36234.0,63.0,Personal Auto,Four-Door Car,113.534474
DB42794,California,Male,4362.93,58842.0,110.0,Personal Auto,Four-Door Car,528.0
JB50798,Oregon,F,9624.52,25629.0,124.0,Corporate Auto,Sports Car,595.2
IP69763,Washington,F,21914.41,77311.0,181.0,Personal Auto,SUV,113.609508
TE35785,California,Male,6948.42,0.0,196.0,Personal Auto,Luxury SUV,1337.063487
HX74855,Washington,M,2471.53,95697.0,61.0,Personal Auto,Two-Door Car,114.273025
QN65180,Oregon,F,21903.91,22254.0,79.0,Personal Auto,Four-Door Car,125.194389
GE47180,Nevada,Male,9028.82,65974.0,113.0,Personal Auto,Sports Car,235.220971
VQ38776,Oregon,F,5303.76,0.0,76.0,Personal Auto,Four-Door Car,395.34111
BH86846,Washington,M,20708.26,92079.0,65.0,Corporate Auto,Four-Door Car,114.798771
IN17648,Nevada,Male,5123.77,0.0,74.0,Personal Auto,Two-Door Car,772.798511
DF95759,Oregon,Male,9492.34,0.0,132.0,Personal Auto,SUV,633.6
QG45324,Oregon,F,8204.86,0.0,73.0,Personal Auto,Four-Door Car,350.4
MN61620,Arizona,F,9877.3,67752.0,131.0,Personal Auto,Sports Car,168.517149
YH86390,California,F,4815.01,25398.0,64.0,Corporate Auto,Four-Door Car,307.2
FY13480,California,Male,6277.01,0.0,88.0,Personal Auto,Four-Door Car,633.6
YH61661,California,M,8260.64,33321.0,105.0,Special Auto,SUV,504.0
NL93182,Nevada,M,2549.45,0.0,78.0,Corporate Auto,Four-Door Car,845.654042
LN31673,Washington,,11318.09,38923.0,99.0,Personal Auto,Four-Door Car,115.728852
WE68644,Oregon,F,3803.92,20325.0,100.0,Personal Auto,Sports Car,668.29397
EZ30498,Oregon,M,8635.4,13129.0,117.0,Personal Auto,SUV,700.901632
QY74517,Oregon,F,5510.56,0.0,73.0,Personal Auto,Four-Door Car,525.6
NM88660,Nevada,M,3585.88,49080.0,91.0,Corporate Auto,Four-Door Car,25.299
MZ82036,Nevada,M,4889.25,42536.0,63.0,Personal Auto,Four-Door Car,375.330097
ID20929,Oregon,M,2756.94,29926.0,74.0,Corporate Auto,Four-Door Car,418.233667
EY50028,Nevada,M,3289.55,0.0,86.0,Corporate Auto,Two-Door Car,398.240791
TT82373,California,F,10937.18,21450.0,138.0,Personal Auto,Sports Car,938.513425
OH64088,California,M,7375.57,33345.0,65.0,Corporate Auto,Four-Door Car,338.619869
SK97780,California,F,10110.78,15752.0,90.0,Corporate Auto,Two-Door Car,339.344531
IO33050,Oregon,F,5119.41,40169.0,65.0,Personal Auto,Four-Door Car,302.818833
XA55917,California,F,8533.83,26049.0,113.0,Personal Auto,SUV,619.165344
JK32620,Nevada,M,2224.77,0.0,68.0,Personal Auto,Four-Door Car,326.4
RQ19236,Arizona,M,8042.8,55411.0,100.0,Personal Auto,Sports Car,259.561195
QC47433,Oregon,M,2554.44,12459.0,70.0,Personal Auto,Four-Door Car,336.0
RA93608,Oregon,M,18073.94,64620.0,76.0,Personal Auto,Two-Door Car,364.8
XH97711,California,M,2430.51,83140.0,61.0,Corporate Auto,Four-Door Car,179.161843
AU96286,Oregon,F,3167.66,0.0,92.0,Corporate Auto,Four-Door Car,662.4
KC17170,Arizona,F,5465.6,54422.0,68.0,Corporate Auto,Four-Door Car,75.501852
ZN47335,California,M,10357.51,68309.0,131.0,Corporate Auto,SUV,306.983596
EI46264,California,M,2537.81,56621.0,65.0,Personal Auto,Four-Door Car,84.026848
EK87864,Arizona,F,2821.95,38977.0,70.0,Special Auto,Four-Door Car,139.489926
GV45403,AZ,M,7757.13,0.0,111.0,Corporate Auto,Two-Door Car,607.4459
QK31192,AZ,M,4079.13,0.0,114.0,Corporate Auto,Two-Door Car,631.124372
LU89008,AZ,F,5955.54,0.0,83.0,Personal Auto,Four-Door Car,628.023494
NS10490,Oregon,F,14158.61,83235.0,70.0,Personal Auto,Two-Door Car,336.0
KL98495,Nevada,M,8487.24,0.0,74.0,Personal Auto,Two-Door Car,426.655599
IU96845,AZ,M,6285.48,32390.0,80.0,Personal Auto,Four-Door Car,91.417923
QL93655,Oregon,F,11473.48,66538.0,95.0,Personal Auto,Two-Door Car,317.844812
PF40592,Washington,F,4942.63,23285.0,65.0,Personal Auto,Two-Door Car,118.446235
LZ34046,Oregon,M,23594.68,76358.0,66.0,Personal Auto,Four-Door Car,86.461582
JC80093,Washington,M,2572.51,21104.0,66.0,Personal Auto,Four-Door Car,118.454974
YE88490,AZ,F,5380.9,55350.0,67.0,Personal Auto,Four-Door Car,321.6
YC80498,California,F,4770.55,12964.0,65.0,Personal Auto,Two-Door Car,362.774545
AI85843,AZ,F,6756.65,33288.0,86.0,Personal Auto,Four-Door Car,221.856184
XD66024,AZ,F,5936.01,0.0,84.0,Personal Auto,Four-Door Car,980.169081
FY51713,AZ,F,3570.76,56168.0,88.0,Personal Auto,Four-Door Car,614.675906
PH26378,California,M,6019.96,0.0,92.0,Personal Auto,Four-Door Car,662.4
WQ18638,Oregon,M,5426.86,23105.0,69.0,Personal Auto,Two-Door Car,331.2
KY14688,Oregon,F,2730.31,36218.0,68.0,Personal Auto,Four-Door Car,145.252168
TC97762,California,F,4982.68,52275.0,62.0,Corporate Auto,Four-Door Car,374.240783
QC87108,Oregon,F,8769.27,49665.0,74.0,Personal Auto,Four-Door Car,355.2
CX12134,Nevada,M,4220.61,32471.0,110.0,Personal Auto,Two-Door Car,528.0
SM73248,AZ,M,11537.51,0.0,86.0,Corporate Auto,Two-Door Car,619.2
CK19789,California,F,5887.18,62773.0,73.0,Personal Auto,Four-Door Car,80.669257
UV12583,California,F,4700.58,76694.0,117.0,Personal Auto,SUV,561.6
JC11405,Oregon,M,10963.96,55687.0,276.0,Personal Auto,Luxury SUV,1324.8
KA89683,AZ,F,2523.17,0.0,70.0,Personal Auto,Four-Door Car,504.0
BG85305,Nevada,M,3757.8,36633.0,96.0,Personal Auto,Four-Door Car,460.8
UQ87917,Oregon,M,12941.73,77060.0,106.0,Personal Auto,SUV,468.566133
XN11823,Nevada,F,3764.47,92600.0,94.0,Corporate Auto,Two-Door Car,842.43785
OS46571,California,M,6889.56,0.0,66.0,Personal Auto,Four-Door Car,475.2
PX17116,Nevada,M,3623.45,0.0,111.0,Corporate Auto,SUV,1171.93117
RP19541,AZ,M,7582.11,64801.0,64.0,Personal Auto,Four-Door Car,268.471802
ZR25747,Oregon,F,8277.75,45257.0,103.0,Corporate Auto,Two-Door Car,494.4
NQ86532,California,M,2576.46,26854.0,66.0,Personal Auto,Four-Door Car,475.2
JY27336,Oregon,F,8205.39,85840.0,102.0,Corporate Auto,SUV,138.722385
PB54378,Oregon,F,19582.47,26463.0,72.0,Corporate Auto,Four-Door Car,345.6
SV38190,Nevada,F,6481.53,30689.0,81.0,Personal Auto,Four-Door Car,467.24802
CV24005,Oregon,M,2599.31,29590.0,66.0,Corporate Auto,Two-Door Car,467.503236
EX28656,Oregon,F,9830.34,25965.0,253.0,Personal Auto,Luxury SUV,1214.4
CF57022,Oregon,M,10442.65,17269.0,139.0,Personal Auto,SUV,667.2
GM16780,Oregon,M,36057.54,90330.0,137.0,Corporate Auto,Sports Car,192.085299
BX94438,California,F,8470.04,0.0,113.0,Corporate Auto,SUV,619.973889
RM41745,California,F,8278.79,0.0,110.0,Personal Auto,Four-Door Car,1002.782553
XR70252,California,F,4788.93,0.0,67.0,Personal Auto,Two-Door Car,321.6
YH92099,AZ,F,3088.0,18558.0,80.0,Special Auto,Four-Door Car,384.0
SG81493,Arizona,M,4443.74,46384.0,113.0,Corporate Auto,Four-Door Car,251.774574
ZX23819,Oregon,F,7984.09,0.0,72.0,Personal Auto,Two-Door Car,866.208321
FJ54907,Oregon,F,7180.97,42303.0,180.0,Personal Auto,Luxury SUV,1210.920949
CU26127,California,F,15656.03,71731.0,130.0,Corporate Auto,SUV,599.648466
YH60476,Oregon,M,5780.18,51066.0,74.0,Corporate Auto,Four-Door Car,787.993313
ZZ97035,California,M,20714.94,0.0,203.0,Corporate Auto,Luxury Car,2027.724442
GE82737,Nevada,F,5337.35,0.0,86.0,Personal Auto,Four-Door Car,619.2
KY21873,Arizona,M,5050.83,0.0,69.0,Personal Auto,Two-Door Car,72.852047
UA51318,Arizona,F,5116.62,26173.0,68.0,Corporate Auto,Four-Door Car,449.819671
BV55014,Oregon,M,7268.74,24445.0,63.0,Personal Auto,Two-Door Car,302.4
HX21307,Oregon,Male,2616.61,72302.0,66.0,Personal Auto,Two-Door Car,316.8
LQ68252,Oregon,Male,3738.44,27208.0,102.0,Personal Auto,SUV,489.6
CR92802,California,F,2725.36,36650.0,69.0,Special Auto,Four-Door Car,56.60333
SL35268,Arizona,Male,5453.86,30855.0,68.0,Corporate Auto,Four-Door Car,259.060862
RD62882,Arizona,F,6846.15,0.0,95.0,Personal Auto,Two-Door Car,456.0
JS42382,Oregon,Male,6172.91,99960.0,76.0,Corporate Auto,Four-Door Car,364.8
BT30554,Arizona,F,10346.32,0.0,98.0,Personal Auto,Four-Door Car,470.4
VP57424,Nevada,F,6997.01,55873.0,88.0,Personal Auto,Four-Door Car,299.356083
VU19243,Arizona,F,4196.26,18052.0,111.0,Personal Auto,Four-Door Car,699.1679
TA82973,Oregon,F,7858.11,28937.0,104.0,Personal Auto,SUV,117.959654
GK71720,Oregon,F,6064.34,0.0,86.0,Personal Auto,Four-Door Car,545.240341
OQ61223,California,Male,17497.52,0.0,73.0,Personal Auto,Two-Door Car,350.4
LL62746,Oregon,Male,8970.65,12829.0,118.0,Personal Auto,SUV,328.231432
JQ56711,Oregon,F,5923.12,92163.0,73.0,Personal Auto,Two-Door Car,66.568642
AW77988,Oregon,Male,35850.6,17588.0,192.0,Personal Auto,Luxury Car,1382.4
QP84605,Washington,F,8709.85,41546.0,111.0,Corporate Auto,Four-Door Car,121.306839
MY97912,Arizona,Male,13309.34,0.0,127.0,Personal Auto,SUV,609.6
IB87349,California,M,4528.5,70340.0,113.0,Special Auto,Four-Door Car,542.4
AW73065,Oregon,F,2791.91,0.0,74.0,Personal Auto,Four-Door Car,532.8
BW80872,Washington,M,4434.41,34549.0,111.0,Personal Auto,Four-Door Car,125.933005
PX70175,Arizona,M,7996.01,93459.0,99.0,Personal Auto,Four-Door Car,655.41333
KF75098,Arizona,M,5129.74,86148.0,65.0,Personal Auto,Four-Door Car,312.0
IS50283,California,F,5697.18,27048.0,72.0,Corporate Auto,Four-Door Car,345.6
MY64920,Oregon,F,9217.13,73259.0,115.0,Personal Auto,SUV,673.34265
KN34250,Oregon,F,10208.93,35482.0,129.0,Corporate Auto,SUV,619.2
GN46207,Oregon,F,4170.69,29462.0,107.0,Personal Auto,SUV,513.6
KL57176,Oregon,F,4505.41,67801.0,115.0,Personal Auto,SUV,23.810491
MN94234,California,M,3107.57,0.0,94.0,Personal Auto,Two-Door Car,451.2
JY90595,Arizona,M,5528.66,16042.0,73.0,Personal Auto,Two-Door Car,350.4
HK26543,California,M,5045.87,28056.0,64.0,Personal Auto,Four-Door Car,307.2
PN86062,California,M,2962.72,16495.0,85.0,Corporate Auto,Four-Door Car,408.0
VW27730,California,F,8665.96,41163.0,108.0,Corporate Auto,SUV,231.922173
SH55671,Arizona,F,11413.44,0.0,161.0,Personal Auto,Sports Car,772.8
MO56878,California,M,15488.43,33799.0,109.0,Corporate Auto,SUV,664.980242
VO38365,Washington,F,8861.15,90125.0,110.0,Corporate Auto,SUV,128.645946
SV35618,Oregon,F,5934.74,87747.0,147.0,Personal Auto,SUV,46.492039
RX12347,Nevada,M,3543.23,35695.0,90.0,Personal Auto,Four-Door Car,432.0
FR55658,California,M,3490.03,90985.0,87.0,Personal Auto,Four-Door Car,78.085149
XS12556,California,F,3683.1,0.0,101.0,Corporate Auto,Sports Car,564.466556
ZU73588,California,M,5989.77,66839.0,154.0,Personal Auto,Sports Car,739.2
WT43034,California,F,12500.84,0.0,165.0,Personal Auto,SUV,792.0
VM13430,Oregon,F,8609.16,79090.0,107.0,Corporate Auto,SUV,289.040734
TC78849,Oregon,M,2497.46,24825.0,64.0,Personal Auto,Two-Door Car,155.938593
VC34764,California,M,7019.18,26806.0,63.0,Personal Auto,Four-Door Car,302.4
WO90953,Oregon,F,5387.93,56835.0,67.0,Personal Auto,Two-Door Car,326.549425
IU47468,Oregon,F,6165.56,0.0,88.0,Special Auto,Two-Door Car,653.65668
KO46064,California,M,2730.2,46135.0,69.0,Personal Auto,Four-Door Car,103.935601
RB34917,Arizona,F,5162.12,0.0,73.0,Personal Auto,Four-Door Car,809.532341
BI38192,Oregon,F,7937.06,22862.0,67.0,Personal Auto,Two-Door Car,321.6
PU18983,Oregon,F,8608.16,21450.0,110.0,Personal Auto,Sports Car,528.0
SW79912,Oregon,M,2632.55,95854.0,65.0,Personal Auto,Two-Door Car,312.0
ES39217,Oregon,F,7785.0,44897.0,99.0,Personal Auto,Four-Door Car,580.72531
KP72427,Washington,M,21639.84,64455.0,108.0,Personal Auto,SUV,133.735395
UA19178,Oregon,F,4980.82,53265.0,62.0,Personal Auto,Four-Door Car,238.005074
PR53785,Arizona,F,7457.24,0.0,198.0,Personal Auto,Luxury Car,1577.674417
XF57481,Washington,M,10640.94,50450.0,90.0,Personal Auto,Two-Door Car,135.892444
CN90378,California,F,6862.51,54780.0,88.0,Personal Auto,Four-Door Car,135.26125
KI56154,Nevada,M,9048.98,0.0,119.0,Personal Auto,Sports Car,571.2
UI55951,California,M,5548.03,67798.0,69.0,Personal Auto,Four-Door Car,331.2
FF28650,Oregon,M,8312.68,21442.0,118.0,Personal Auto,SUV,566.4
FS55302,California,M,2389.98,27615.0,62.0,Personal Auto,Four-Door Car,297.6
TN79487,California,M,4458.11,17622.0,65.0,Personal Auto,Four-Door Car,312.0
HG32616,Nevada,M,5295.74,50200.0,135.0,Personal Auto,Sports Car,637.063458
UK41984,Arizona,F,3839.61,0.0,112.0,Personal Auto,SUV,537.6
LZ52266,California,F,3731.5,0.0,96.0,Personal Auto,Four-Door Car,460.8
PM27367,California,F,2778.9,73570.0,70.0,Special Auto,Two-Door Car,75.936096
ZK21724,Oregon,F,4016.54,0.0,111.0,Personal Auto,SUV,799.2
BH35482,Washington,M,4930.95,70412.0,61.0,Corporate Auto,Two-Door Car,136.291083
QE22757,Nevada,M,2491.32,36631.0,62.0,Personal Auto,Four-Door Car,67.530904
ON77649,Oregon,F,2908.88,35895.0,73.0,Personal Auto,Four-Door Car,312.921256
RN82884,Arizona,F,4282.95,40864.0,109.0,Personal Auto,SUV,166.937747
CQ75652,Oregon,M,8341.62,0.0,118.0,Personal Auto,Four-Door Car,566.4
FF58467,Arizona,F,5090.78,93018.0,63.0,Personal Auto,Four-Door Car,135.382194
BS83666,Oregon,M,7366.19,70014.0,62.0,Corporate Auto,Four-Door Car,17.742954
WO29605,Oregon,F,2436.88,48875.0,61.0,Personal Auto,Two-Door Car,1.838367
TL77607,California,M,8852.69,67969.0,74.0,Personal Auto,Four-Door Car,197.776009
EZ50606,Oregon,F,23875.48,0.0,108.0,Corporate Auto,SUV,612.102262
OS39723,Oregon,F,5600.5,68665.0,69.0,Personal Auto,Two-Door Car,331.2
FN69743,California,M,4636.55,26802.0,66.0,Corporate Auto,Two-Door Car,316.8
XW96958,Nevada,M,7573.35,0.0,110.0,Corporate Auto,Four-Door Car,1193.036154
TU92578,California,M,14696.64,45345.0,125.0,Personal Auto,SUV,600.0
TL43709,Washington,M,8972.14,89689.0,74.0,Personal Auto,Four-Door Car,136.829537
YE68736,California,F,7724.84,32051.0,193.0,Personal Auto,SUV,926.4
